order_id,product_id,add_to_cart_order,reordered
3391303,32624,6,0
3391303,3464,7,0
3391303,11072,8,1
3391303,20549,9,0
3391303,3469,10,0
3391303,27156,11,0
3391303,16145,12,0
3391303,42768,13,1
3391303,39238,14,0
3391303,37071,15,0
3391303,22935,16,1
3391303,44303,17,0
1519861,29071,1,0
1519861,45,2,0
1519861,22451,3,0
1519861,21903,4,0
1519861,21616,5,0
1519861,26369,6,0
1519861,2581,7,0
1519861,39663,8,0
1519861,79,9,0
1519861,21267,10,0
1519861,37053,11,0
1519861,39160,12,0
1519861,21567,13,0
2071859,45,1,1
2071859,22451,2,1
2071859,29071,3,1
2071859,21616,4,1
2071859,26369,5,1
2071859,21567,6,1
2071859,12872,7,0
2071859,79,8,1
2071859,29418,9,0
2071859,13958,10,0
2071859,47866,11,0
2071859,44389,12,0
2773128,21903,1,1
2773128,24964,2,0
2773128,29071,3,1
2773128,8136,4,0
2773128,605,5,0
2773128,44389,6,1
2773128,21567,7,1
2773128,4562,8,0
2773128,9839,9,0
1604099,21903,1,1
1604099,39663,2,1
1604099,10644,3,0
1604099,24043,4,0
1604099,35725,5,0
1604099,9839,6,1
1604099,21567,7,1
1604099,6020,8,0
1604099,29071,9,1
1604099,44389,10,1
1604099,19057,11,0
2003456,21903,1,1
2003456,29071,2,1
2003456,4562,3,1
2003456,19057,4,1
2003456,29418,5,1
2003456,38656,6,0
2003456,38650,7,0
2003456,10060,8,0
2003456,730,9,0
2003456,24838,10,0
2003456,40448,11,0
2003456,17735,12,0
2003456,48357,13,0
2003456,24964,14,1
2003456,38400,15,0
2003456,28058,16,0
207152,21903,1,1
207152,19057,2,1
207152,38656,3,1
207152,24838,4,1
207152,9839,5,1
207152,48364,6,0
207152,24964,7,1
207152,4562,8,1
207152,27105,9,0
207152,44389,10,1
207152,29071,11,1
2123286,21903,1,1
2123286,4562,2,1
2123286,22451,3,1
2123286,38650,4,1
2123286,9839,5,1
2123286,16249,6,0
2123286,14678,7,0
2123286,45364,8,0
2123286,40709,9,0
2123286,30982,10,0
690372,44389,1,1
690372,19057,2,1
690372,13979,3,0
690372,38656,4,1
690372,25931,5,0
690372,22451,6,1
690372,27105,7,1
690372,12872,8,1
690372,39663,9,1
690372,28849,10,0
690372,40198,11,0
64791,28204,1,0
64791,21567,2,1
64791,4562,3,1
64791,47626,4,0
64791,13176,5,0
64791,21903,6,1
64791,43713,7,0
64791,24964,8,1
64791,48364,9,1
64791,40709,10,1
64791,12036,11,0
64791,37053,12,1
64791,39160,13,1
64791,29418,14,1
64791,47042,15,0
64791,28058,16,1
64791,9839,17,1
1047678,19057,1,1
1047678,35503,2,0
1047678,25005,3,0
1047678,16759,4,0
1047678,4562,5,1
1047678,40448,6,1
1047678,31355,7,0
1047678,27104,8,0
1047678,13212,9,0
44604,39663,1,1
44604,38400,2,1
44604,13176,3,1
44604,25005,4,1
44604,16759,5,1
44604,27105,6,1
44604,15287,7,0
44604,40706,8,0
44604,45200,9,0
44604,29071,10,1
44604,28058,11,1
20042,13176,1,1
20042,4562,2,1
20042,12872,3,1
20042,38400,4,1
20042,24964,5,1
20042,44683,6,0
20042,28058,7,1
20042,43295,8,0
20042,26721,9,0
20042,44837,10,0
20042,25931,11,1
1354911,13176,1,1
1354911,4562,2,1
1354911,5876,3,0
1354911,25931,4,1
1354911,48364,5,1
1354911,24964,6,1
1354911,12036,7,1
1354911,16759,8,1
1354911,23622,9,0
1354911,28058,10,1
1354911,21267,11,1
1354911,28849,12,1
1354911,22451,13,1
1354911,31355,14,1
2391532,13176,1,1
2391532,21903,2,1
2391532,4562,3,1
2391532,39663,4,1
2391532,29418,5,1
2391532,28849,6,1
2391532,5024,7,0
2391532,44837,8,1
2391532,22451,9,1
2391532,27105,10,1
2391532,12872,11,1
2391532,24079,12,0
2391532,38400,13,1
2391532,25005,14,1
2391532,16759,15,1
2391532,40709,16,1
2641583,13176,1,1
2641583,4562,2,1
2641583,27105,3,1
2641583,22451,4,1
2641583,6615,5,0
2641583,37053,6,1
2641583,18441,7,0
2641583,2014,8,0
2641583,38400,9,1
2641583,28849,10,1
2641583,21267,11,1
2641583,36275,12,0
2641583,23622,13,1
2322830,40448,1,1
2322830,13176,2,1
2322830,4562,3,1
2322830,21903,4,1
2322830,28058,5,1
2322830,24964,6,1
2322830,48364,7,1
2322830,26369,8,1
2322830,44683,9,1
2322830,27104,10,1
2322830,10644,11,1
122274,4562,1,1
122274,13176,2,1
122274,28058,3,1
122274,27105,4,1
122274,48364,5,1
122274,12872,6,1
122274,26369,7,1
122274,21267,8,1
122274,21903,9,1
122274,28309,10,0
122274,29071,11,1
122274,22451,12,1
122274,5322,13,0
2433377,24964,1,1
2433377,4562,2,1
2433377,21903,3,1
2433377,26369,4,1
2433377,28058,5,1
2433377,21267,6,1
2433377,12872,7,1
2433377,28849,8,1
2433377,5024,9,1
2433377,25005,10,1
2433377,39663,11,1
2433377,40709,12,1
2433377,38751,13,0
2433377,5322,14,1
2433377,16759,15,1
2433377,44683,16,1
2433377,37053,17,1
2433377,10060,18,1
2433377,14678,19,1
2433377,30489,20,0
2433377,5825,21,0
2433377,22451,22,1
2433377,28309,23,1
2433377,29071,24,1
2433377,39812,25,0
2433377,31355,26,1
1972009,22451,1,1
1972009,21267,2,1
1972009,48364,3,1
1972009,27105,4,1
1972009,12872,5,1
1972009,27104,6,1
1972009,10060,7,1
1972009,21567,8,1
1972009,29487,9,0
1972009,13852,10,0
1972009,33294,11,0
1972009,36275,12,1
1972009,2581,13,1
1972009,30489,14,1
1972009,29071,15,1
1972009,21903,16,1
1972009,24964,17,1
1972009,11520,18,0
1338309,4562,1,1
1338309,22451,2,1
1338309,13176,3,1
1338309,12872,4,1
1338309,27105,5,1
1338309,44683,6,1
1338309,27104,7,1
1338309,29418,8,1
1338309,39663,9,1
1338309,42028,10,0
1338309,21903,11,1
1338309,21267,12,1
1338309,42479,13,0
1338309,9058,14,0
1338309,12057,15,0
1338309,47042,16,1
1338309,28058,17,1
3192011,4562,1,1
3192011,47626,2,1
3192011,11520,3,1
3192011,27105,4,1
3192011,22451,5,1
3192011,34969,6,0
3192011,30982,7,1
3192011,21567,8,1
3192011,28849,9,1
3192011,5024,10,1
3192011,4274,11,0
3192011,18441,12,1
3192011,10060,13,1
3192011,10863,14,0
1578024,24964,1,1
1578024,21267,2,1
1578024,29418,3,1
1578024,19303,4,0
1578024,48364,5,1
1578024,22451,6,1
1578024,27105,7,1
1578024,23622,8,1
1578024,45,9,1
1578024,4274,10,1
1578024,44683,11,1
1578024,12872,12,1
1578024,21903,13,1
1578024,30489,14,1
1578024,48848,15,0
1578024,7021,16,0
1657089,29071,1,1
1657089,21267,2,1
1657089,21903,3,1
1657089,45,4,1
1657089,26369,5,1
1657089,42028,6,1
1657089,79,7,1
1657089,8424,8,0
1657089,26882,9,0
1657089,4274,10,1
1657089,36275,11,1
1657089,260,12,0
3045366,15460,1,0
3045366,49495,2,0
3045366,246,3,0
3045366,36107,4,0
1522904,36107,1,1
1934930,7383,1,0
1934930,48384,2,0
1934930,2122,3,0
1934930,11984,4,0
1934930,34058,5,0
1934930,46413,6,0
1491175,27845,1,0
1491175,25706,2,0
1491175,6631,3,0
2102068,36107,1,1
2763506,36107,1,1
2792895,33198,1,0
2792895,36107,2,1
1474394,36107,1,1
1474394,28454,2,0
1474394,21376,3,0
1474394,25613,4,0
1474394,480,5,0
1474394,44995,6,0
1474394,40910,7,0
1474394,7669,8,0
1474394,12916,9,0
380972,36107,1,1
380972,21372,2,0
380972,17858,3,0
380972,5374,4,0
380972,21376,5,1
2669994,26242,1,0
2669994,2314,2,0
2669994,23236,3,0
2669994,18370,4,0
2669994,19478,5,0
2669994,48235,6,0
2669994,22935,7,0
2669994,405,8,0
2669994,28156,9,0
2669994,42824,10,0
2669994,27845,11,0
2669994,27454,12,0
2669994,21137,13,0
2896422,11136,1,0
2896422,40604,2,0
2896422,34656,3,0
2896422,44142,4,0
2896422,47626,5,0
2896422,22247,6,0
2896422,11520,7,0
2896422,11777,8,0
2896422,21137,9,1
2896422,4920,10,0
2896422,41593,11,0
2896422,24964,12,0
2896422,20127,13,0
474349,11520,1,1
474349,31215,2,0
474349,22151,3,0
474349,13646,4,0
474349,13877,5,0
474349,47229,6,0
474349,22474,7,0
474349,20169,8,0
474349,41177,9,0
474349,18176,10,0
474349,47167,11,0
474349,17600,12,0
1574973,43713,1,0
1574973,41642,2,0
1574973,6342,3,0
1574973,36735,4,0
1574973,46886,5,0
1574973,40198,6,0
1574973,35899,7,0
1574973,38622,8,0
2878839,4605,1,0
2878839,14197,2,0
2878839,405,3,1
2878839,43789,4,0
2878839,18370,5,1
2878839,37119,6,0
2878839,42736,7,0
2878839,25890,8,0
2878839,40593,9,0
2878839,47042,10,0
2878839,17155,11,0
2878839,46886,12,1
2878839,22151,13,1
2878839,6972,14,0
2878839,28535,15,0
2878839,43772,16,0
2878839,27864,17,0
2878839,24852,18,0
431626,35899,1,1
431626,45767,2,0
431626,44479,3,0
431626,32734,4,0
431626,27040,5,0
431626,34065,6,0
431626,49533,7,0
431626,33709,8,0
431626,41177,9,1
431626,47209,10,0
431626,16797,11,0
431626,26604,12,0
431626,11777,13,1
431626,21477,14,0
431626,48235,15,1
2239642,42736,1,1
2239642,17956,2,0
2239642,27845,3,1
2239642,42768,4,0
2239642,13984,5,0
2239642,28842,6,0
2239642,30169,7,0
2239642,4605,8,1
2239642,13304,9,0
2239642,35510,10,0
2239642,16145,11,0
2239642,38739,12,0
2239642,19019,13,0
2239642,41463,14,0
2239642,5024,15,0
2239642,5769,16,0
2239642,42625,17,0
2239642,37131,18,0
2239642,26604,19,1
2239642,11777,20,1
1094601,44570,1,0
1094601,16145,2,1
1094601,13852,3,0
1094601,42768,4,1
1094601,44479,5,1
1094601,16757,6,0
1094601,32515,7,0
1094601,48726,8,0
1094601,47029,9,0
1094601,11777,10,1
1094601,26604,11,1
1094601,4605,12,1
1094601,38739,13,1
1094601,41177,14,1
1094601,37131,15,1
1094601,15975,16,0
1094601,25890,17,1
1094601,11136,18,1
1094601,47167,19,1
1094601,35899,20,1
1094601,19019,21,1
1094601,28156,22,1
1094601,31433,23,0
1094601,5025,24,0
1094601,28849,25,0
2525859,34993,1,0
2525859,40198,2,1
2525859,22151,3,1
2525859,47167,4,1
2525859,11777,5,1
2525859,26604,6,1
2525859,37131,7,1
2525859,36735,8,1
2525859,20015,9,0
2525859,45633,10,0
2525859,33043,11,0
2525859,31433,12,1
2525859,4210,13,0
2525859,45066,14,0
1941570,42342,1,0
1941570,12206,2,0
1941570,6615,3,0
1941570,38739,4,1
1941570,42617,5,0
1941570,4799,6,0
1941570,19678,7,0
1941570,42736,8,1
1941570,22151,9,1
1941570,40198,10,1
1941570,46886,11,1
1941570,34993,12,1
1941570,17183,13,0
1941570,18370,14,1
1941570,9327,15,0
1941570,11777,16,1
1941570,20169,17,1
1941570,4210,18,1
1941570,34358,19,0
2432711,32446,1,0
2432711,8518,2,0
2432711,36735,3,1
2432711,17619,4,0
2432711,12496,5,0
2432711,20114,6,0
2432711,28842,7,1
2432711,38739,8,1
2432711,43772,9,1
2432711,5818,10,0
2432711,1999,11,0
2432711,31035,12,0
2432711,21903,13,0
2432711,8670,14,0
2432711,45264,15,0
2432711,19048,16,0
2432711,42768,17,1
2432711,27845,18,1
2432711,22151,19,1
2432711,40198,20,1
2432711,46886,21,1
2432711,34993,22,1
2432711,5025,23,1
2432711,11777,24,1
737247,22151,1,1
737247,40198,2,1
737247,46886,3,1
737247,34993,4,1
737247,37131,5,1
737247,11777,6,1
737247,49533,7,1
737247,4302,8,0
737247,25890,9,1
737247,34126,10,0
737247,34358,11,1
737247,35939,12,0
737247,17299,13,0
737247,1999,14,1
737247,26209,15,0
737247,21332,16,0
737247,36735,17,1
737247,47167,18,1
737247,42736,19,1
737247,20169,20,1
737247,4605,21,1
737247,9092,22,0
609104,23687,1,0
609104,48290,2,0
843529,23687,1,1
85768,9387,1,0
85768,22615,2,0
85768,15363,3,0
85768,42904,4,0
85768,9623,5,0
85768,48015,6,0
85768,18880,7,0
3001769,9387,1,1
3001769,18880,2,1
91957,24838,1,0
91957,47759,2,0
91957,45061,3,0
91957,16965,4,0
91957,38563,5,0
91957,26709,6,0
91957,1689,7,0
91957,26604,8,0
91957,19604,9,0
91957,29908,10,0
91957,32942,11,0
91957,44008,12,0
91957,37055,13,0
91957,5124,14,0
91957,13643,15,0
91957,45965,16,0
91957,11262,17,0
91957,9551,18,0
1009350,40648,1,0
1009350,7901,2,0
1009350,20754,3,0
1009350,4649,4,0
1009350,15137,5,0
1009350,47194,6,0
1009350,27778,7,0
1009350,36816,8,0
1009350,35771,9,0
1009350,43488,10,0
1009350,43130,11,0
1913204,34243,1,0
1913204,13176,2,0
1913204,3896,3,0
1913204,36550,4,0
1913204,16616,5,0
1913204,15392,6,0
1913204,29447,7,0
1913204,32747,8,0
1913204,5134,9,0
1913204,45570,10,0
1913204,4656,11,0
1913204,41521,12,0
3189274,36550,1,1
3189274,32747,2,1
3189274,3896,3,1
3189274,21137,4,0
3189274,13176,5,1
3189274,49655,6,0
3189274,28204,7,0
3189274,45570,8,1
2667939,32747,1,1
2667939,13176,2,1
2667939,42828,3,0
2667939,36550,4,1
2667939,21137,5,1
2667939,27966,6,0
2667939,41387,7,0
2667939,11535,8,0
2667939,36929,9,0
2667939,42105,10,0
2246974,32747,1,1
2246974,27845,2,0
2246974,13176,3,1
2246974,21137,4,1
2246974,5876,5,0
2246974,19057,6,0
2246974,47209,7,0
2246974,44910,8,0
2246974,34262,9,0
2246974,45570,10,1
2246974,3896,11,1
2246974,39108,12,0
2246974,40678,13,0
2246974,34243,14,1
2246974,43961,15,0
2246974,31671,16,0
2246974,22281,17,0
1390523,32747,1,1
1390523,13176,2,1
1390523,34243,3,1
1390523,29447,4,1
1390523,3896,5,1
1390523,44910,6,1
1390523,45570,7,1
1390523,47209,8,1
1390523,36550,9,1
1390523,43961,10,1
1390523,5876,11,1
1390523,22281,12,1
1390523,34262,13,1
1390523,19057,14,1
1390523,27845,15,1
1390523,15728,16,0
1390523,4656,17,1
1390523,37792,18,0
1390523,23029,19,0
1390523,22035,20,0
1390523,21137,21,1
1390523,25824,22,0
1390523,30489,23,0
1390523,31342,24,0
1390523,13620,25,0
1390523,48395,26,0
2726708,40678,1,1
2726708,44910,2,1
2726708,45570,3,1
2726708,47209,4,1
2726708,13176,5,1
2726708,29987,6,0
2726708,25965,7,0
2726708,43037,8,0
1882917,13176,1,1
1882917,47209,2,1
1882917,36550,3,1
1882917,29987,4,1
1882917,27845,5,1
1882917,20842,6,0
1882917,23233,7,0
1882917,42585,8,0
1882917,19057,9,1
1882917,21137,10,1
1882917,25513,11,0
1882917,37464,12,0
1331103,24010,1,0
1331103,13176,2,0
2122341,13176,1,1
2122341,47630,2,0
2122341,9387,3,0
2122341,8710,4,0
2122341,15842,5,0
2122341,5250,6,0
2122341,10551,7,0
2122341,33716,8,0
2122341,4920,9,0
2122341,22963,10,0
2122341,12845,11,0
2122341,22031,12,0
2122341,38739,13,0
2875845,18441,1,0
2875845,6948,2,0
2875845,13176,3,1
2875845,47630,4,1
2875845,15842,5,1
2875845,8710,6,1
2875845,28986,7,0
2875845,30450,8,0
2875845,4920,9,1
2875845,4792,10,0
338550,15842,1,1
338550,8710,2,1
338550,47630,3,1
338550,13176,4,1
338550,33002,5,0
338550,5131,6,0
338550,4792,7,1
338550,11140,8,0
338550,29487,9,0
338550,33716,10,1
338550,49683,11,0
338550,47626,12,0
3348165,31371,1,0
3348165,31634,2,0
3348165,9387,3,1
3348165,47630,4,1
3348165,13176,5,1
1141480,13176,1,1
1141480,47630,2,1
1141480,15842,3,1
1141480,8710,4,1
1141480,10644,5,0
1141480,4920,6,1
1141480,8193,7,0
1141480,43713,8,0
1141480,8986,9,0
1141480,3583,10,0
1141480,9387,11,1
1141480,45066,12,0
1141480,5131,13,1
1141480,33002,14,1
1141480,28849,15,0
3276030,13176,1,1
3276030,15842,2,1
3276030,8710,3,1
3276030,47630,4,1
3276030,9387,5,1
3276030,4920,6,1
3276030,24010,7,1
3276030,17149,8,0
3276030,12779,9,0
3276030,44683,10,0
3276030,22849,11,0
3276030,25890,12,0
3276030,21903,13,0
3276030,48523,14,0
3276030,46979,15,0
3276030,12872,16,0
3276030,8518,17,0
3276030,16797,18,0
1631228,13176,1,1
1631228,47630,2,1
1631228,15842,3,1
1631228,8710,4,1
1631228,29487,5,1
1631228,43713,6,1
1631228,4792,7,1
1631228,12545,8,0
1631228,37019,9,0
1506191,47626,1,1
1506191,15842,2,1
1506191,8710,3,1
1506191,47630,4,1
1506191,13176,5,1
1506191,3583,6,1
1506191,4792,7,1
1506191,40545,8,0
1506191,8193,9,1
1506191,49683,10,1
1506191,48878,11,0
2434894,15842,1,1
2434894,8710,2,1
2434894,47630,3,1
2434894,13176,4,1
2434894,24010,5,1
2434894,12545,6,1
2434894,4792,7,1
2434894,48878,8,1
2434894,48523,9,1
2434894,7035,10,0
2434894,4920,11,1
2434894,45066,12,1
2434894,43713,13,1
2434894,33002,14,1
2434894,42812,15,0
3090438,13176,1,1
3090438,15842,2,1
3090438,8710,3,1
3090438,47630,4,1
3090438,4792,5,1
3090438,33002,6,1
3090438,45066,7,1
3090438,24010,8,1
3090438,43713,9,1
3090438,7035,10,1
2001654,13176,1,1
2001654,47630,2,1
2001654,15842,3,1
2001654,8710,4,1
2001654,7035,5,1
2001654,24010,6,1
2001654,9387,7,1
2001654,10343,8,0
3097714,13176,1,0
3097714,15200,2,0
3097714,11365,3,0
1310932,19887,1,0
2759128,36472,1,0
2759128,196,2,0
2759128,14715,3,0
2759128,22362,4,0
2027712,13176,1,1
2027712,6184,2,0
2027712,38768,3,0
2027712,41352,4,0
2027712,47348,5,0
1812985,196,1,1
1812985,12341,2,0
1812985,6184,3,1
1812985,38768,4,1
2139400,17902,1,0
2139400,30827,2,0
2139400,116,3,0
1928924,17902,1,1
1928924,12341,2,1
1928924,8048,3,0
1928924,44683,4,0
1928924,9601,5,0
1928924,38768,6,1
1928924,30720,7,0
1889835,13176,1,0
1889835,38300,2,0
1889835,13575,3,0
1889835,38928,4,0
1889835,43721,5,0
1889835,196,6,0
1889835,45128,7,0
1889835,37710,8,0
1889835,46149,9,0
762760,39581,1,0
762760,37710,2,1
762760,38928,3,1
762760,13575,4,1
762760,13176,5,1
499460,46149,1,1
499460,196,2,1
2728456,196,1,1
2728456,38928,2,1
2728456,13176,3,1
2728456,37710,4,1
2728456,13575,5,1
2728456,46149,6,1
2728456,39581,7,1
2728456,30450,8,0
2728456,43721,9,1
2728456,10441,10,0
2728456,49235,11,0
80629,13575,1,1
80629,10441,2,1
80629,30450,3,1
80629,37710,4,1
80629,38928,5,1
80629,13176,6,1
80629,16953,7,0
80629,41400,8,0
2653743,37710,1,1
2653743,39581,2,1
2653743,45128,3,1
2653743,16732,4,0
2653743,196,5,1
2232529,37710,1,1
2232529,13575,2,1
2232529,38928,3,1
2232529,13176,4,1
2232529,49235,5,1
2232529,6184,6,0
2232529,11759,7,0
63916,27839,1,0
63916,39275,2,0
1358880,196,1,1
1358880,49235,2,1
1358880,16953,3,1
1358880,30450,4,1
1358880,13575,5,1
1358880,13176,6,1
1358880,39275,7,1
1358880,43352,8,0
1358880,37710,9,1
343588,196,1,1
343588,49235,2,1
343588,16953,3,1
343588,30450,4,1
343588,39275,5,1
343588,13575,6,1
343588,43352,7,1
343588,37710,8,1
2500881,13176,1,1
2500881,13575,2,1
2500881,6184,3,1
2500881,10441,4,1
2500881,45128,5,1
2500881,21100,6,0
2500881,49235,7,1
2500881,48812,8,0
1493222,13575,1,1
1493222,13176,2,1
1493222,39275,3,1
1493222,6184,4,1
1493222,43352,5,1
1493222,42265,6,0
1501349,13575,1,1
1501349,13176,2,1
1501349,49235,3,1
1501349,43352,4,1
1501349,37710,5,1
1501349,39275,6,1
1501349,39581,7,1
1501349,38928,8,1
1501349,16953,9,1
1501349,30450,10,1
1501349,11759,11,1
1501349,17957,12,0
1854627,13575,1,1
1854627,13176,2,1
1854627,49235,3,1
1854627,43352,4,1
1854627,39275,5,1
1854627,39581,6,1
1854627,30450,7,1
1854627,11759,8,1
1854627,10441,9,1
3034663,196,1,1
3034663,48193,2,0
3034663,13575,3,1
3034663,13176,4,1
3034663,9076,5,0
3034663,43352,6,1
3034663,38928,7,1
3034663,43721,8,1
3034663,27839,9,1
2222448,13575,1,1
2222448,13176,2,1
2222448,49235,3,1
2222448,39275,4,1
2222448,43352,5,1
2222448,6184,6,1
2222448,42265,7,1
760382,13575,1,1
760382,13176,2,1
760382,49235,3,1
760382,39581,4,1
760382,11759,5,1
760382,30450,6,1
760382,38928,7,1
147262,196,1,1
3144004,196,1,1
3144004,13176,2,1
3144004,13575,3,1
3144004,49235,4,1
3144004,38928,5,1
3144004,39275,6,1
3357168,10017,1,0
3357168,44560,2,0
3357168,34163,3,0
3357168,28286,4,0
3357168,16254,5,0
3357168,24157,6,0
3357168,20600,7,0
3357168,41844,8,0
3357168,23952,9,0
3357168,4792,10,0
3357168,45965,11,0
3357168,27521,12,0
3357168,5621,13,0
3357168,1643,14,0
3357168,42828,15,0
251784,2186,1,0
251784,42699,2,0
251784,25753,3,0
3211781,46496,1,0
3211781,42139,2,0
3211781,24157,3,1
1469604,24157,1,1
1469604,25513,2,0
1469604,16254,3,1
1469604,46496,4,1
1469604,28286,5,1
1469604,24841,6,0
1469604,20600,7,1
1469604,39094,8,0
1469604,18288,9,0
1515062,46496,1,1
1515062,24841,2,1
1342998,47521,1,0
1342998,42828,2,1
1342998,24157,3,1
1342998,25513,4,1
1342998,16254,5,1
1342998,20600,6,1
1342998,26856,7,0
721266,3896,1,0
721266,45066,2,0
721266,47156,3,0
721266,12312,4,0
721266,39162,5,0
721266,7704,6,0
721266,23165,7,0
721266,35535,8,0
721266,21903,9,0
721266,45007,10,0
721266,38190,11,0
2951016,48595,1,0
2951016,4086,2,0
2951016,49191,3,0
2951016,49520,4,0
2951016,44632,5,0
2951016,20114,6,0
1505422,45535,1,0
1505422,28373,2,0
1505422,17794,3,0
1505422,44359,4,0
1505422,3896,5,1
1505422,4086,6,1
1505422,1158,7,0
3178292,49520,1,1
3178292,3896,2,1
3178292,4086,3,1
3413579,12312,1,1
3413579,47766,2,0
3413579,40396,3,0
3413579,17484,4,0
3413579,34448,5,0
3413579,48595,6,1
1726905,3896,1,1
1726905,47766,2,1
1726905,48595,3,1
1726905,34448,4,1
1726905,14633,5,0
1726905,12576,6,0
1726905,49520,7,1
1726905,27737,8,0
1726905,18465,9,0
1726905,1158,10,1
2965907,24964,1,0
2965907,23165,2,1
2965907,35535,3,1
2965907,21903,4,1
2965907,45007,5,1
2965907,9000,6,0
2965907,46979,7,0
2965907,47626,8,0
2965907,26209,9,0
2965907,4605,10,0
2965907,14678,11,0
2965907,44987,12,0
2965907,8670,13,0
2965907,39812,14,0
2965907,3896,15,1
2965907,47766,16,1
2128144,13629,1,0
2128144,36127,2,0
2128144,47734,3,0
2128144,49520,4,1
2128144,7299,5,0
3001081,24852,1,0
2299972,11520,1,0
2900024,11520,1,1
267052,13176,1,0
267052,13280,2,0
267052,1695,3,0
267052,40146,4,0
267052,8277,5,0
2568558,13176,1,1
2568558,21137,2,0
2568558,21903,3,0
2568558,40146,4,1
2568558,34243,5,0
2568558,45007,6,0
2568558,8277,7,1
2568558,32177,8,0
2568558,12703,9,0
2568558,35547,10,0
2568558,23165,11,0
2568558,42585,12,0
1122034,1695,1,1
1122034,13176,2,1
1122034,40146,3,1
1122034,42585,4,1
1122034,21137,5,1
1122034,21903,6,1
2430990,40146,1,1
2430990,21137,2,1
2430990,1695,3,1
2430990,13280,4,1
465767,48287,1,0
465767,27695,2,0
465767,27541,3,0
465767,13176,4,0
465767,39928,5,0
465767,31915,6,0
465767,26604,7,0
465767,47766,8,0
465767,45007,9,0
465767,41065,10,0
465767,14992,11,0
465767,1158,12,0
465767,24489,13,0
465767,17948,14,0
465767,8518,15,0
465767,31717,16,0
465767,26369,17,0
465767,5876,18,0
465767,24495,19,0
465767,46229,20,0
465767,19115,21,0
581503,31915,1,1
581503,5876,2,1
581503,8174,3,0
581503,26209,4,0
581503,12254,5,0
581503,329,6,0
581503,2966,7,0
581503,40706,8,0
581503,27695,9,1
581503,23304,10,0
581503,10504,11,0
581503,17794,12,0
581503,1529,13,0
581503,33731,14,0
581503,40604,15,0
581503,22247,16,0
581503,15290,17,0
581503,10246,18,0
581503,28437,19,0
581503,41220,20,0
581503,17948,21,1
581503,2228,22,0
581503,34584,23,0
581503,46802,24,0
3290220,49131,1,0
3290220,21903,2,0
3290220,47209,3,0
3290220,39794,4,0
3290220,31915,5,1
3290220,28985,6,0
3290220,32230,7,0
3290220,5876,8,1
3290220,45200,9,0
3290220,31717,10,1
3290220,38996,11,0
3290220,1529,12,1
3290220,24964,13,0
3290220,10017,14,0
3290220,12254,15,1
3125222,21616,1,0
3125222,41593,2,0
3125222,44661,3,0
3125222,34243,4,0
3125222,49383,5,0
3125222,12206,6,0
3125222,26209,7,1
3125222,31717,8,1
3125222,22935,9,0
3125222,2078,10,0
3125222,5876,11,1
3125222,13629,12,0
3125222,43789,13,0
3125222,16145,14,0
3125222,8518,15,1
3125222,39529,16,0
3125222,47209,17,1
3125222,248,18,0
3125222,16185,19,0
3125222,34126,20,0
3125222,46906,21,0
1619617,41065,1,1
1619617,21903,2,1
1619617,26209,3,1
1619617,31915,4,1
1619617,36010,5,0
1619617,47209,6,1
1619617,26894,7,0
1619617,32230,8,1
1619617,35951,9,0
1619617,26604,10,1
1619617,17948,11,1
1619617,24489,12,1
1619617,8518,13,1
1619617,34126,14,1
1619617,43122,15,0
1619617,34358,16,0
1619617,31717,17,1
1738766,33731,1,1
1738766,40604,2,1
1738766,17948,3,1
1738766,24082,4,0
1738766,43014,5,0
1738766,31717,6,1
1738766,7156,7,0
1738766,26894,8,1
1738766,10017,9,1
1738766,18027,10,0
1738766,27695,11,1
1738766,6740,12,0
1738766,47209,13,1
1738766,35951,14,1
1738766,22935,15,1
3327421,12320,1,0
3327421,8006,2,0
3327421,45063,3,0
3327421,33731,4,1
3327421,37687,5,0
3327421,41593,6,1
3327421,7156,7,1
3327421,45200,8,1
3327421,45007,9,1
3327421,24082,10,1
3327421,13176,11,1
3327421,24489,12,1
3327421,17948,13,1
3327421,35951,14,1
3327421,38453,15,0
3327421,18090,16,0
3273951,26894,1,1
3273951,13176,2,1
3273951,24082,3,1
3273951,27695,4,1
3273951,2078,5,1
3273951,17948,6,1
3273951,35951,7,1
3273951,13535,8,0
3273951,35168,9,0
3273951,28547,10,0
3273951,8193,11,0
3273951,38093,12,0
3273951,17794,13,1
3273951,8518,14,1
3273951,30391,15,0
3273951,18027,16,1
3273951,47209,17,1
3273951,37646,18,0
3273951,14704,19,0
1010713,28204,1,0
1010713,35951,2,1
1010713,26894,3,1
1010713,25968,4,0
1010713,34126,5,1
1010713,38693,6,0
1010713,9159,7,0
1010713,8518,8,1
1010713,36695,9,0
1010713,35163,10,0
1010713,45063,11,1
1010713,15937,12,0
1010713,7862,13,0
1010713,21616,14,1
1010713,6615,15,0
1010713,27344,16,0
1010713,26604,17,1
1010713,27966,18,0
1010713,27695,19,1
1007570,3376,1,0
1007570,24964,2,1
1007570,5876,3,1
1007570,2846,4,0
1007570,26209,5,1
1007570,21903,6,1
1007570,22947,7,0
1007570,31717,8,1
1007570,17794,9,1
1007570,47209,10,1
1007570,35951,11,1
1007570,26894,12,1
1007570,34126,13,1
1007570,8518,14,1
1007570,27695,15,1
1048460,37158,1,0
1048460,22849,2,0
1048460,19519,3,0
1048460,39984,4,0
